dataset,noise_type,n_eligible
bd_shs,char_insert,19
bd_shs,char_insert,34
bd_shs,char_insert,6
bd_shs,char_insert,23
bd_shs,char_insert,20
bd_shs,char_insert,4
bd_shs,char_insert,6
bd_shs,char_insert,9
bd_shs,char_insert,42
bd_shs,char_insert,44
bd_shs,char_insert,107
bd_shs,char_insert,6
bd_shs,char_insert,14
bd_shs,char_insert,2
bd_shs,char_insert,5
bd_shs,char_insert,7
bd_shs,char_insert,7
bd_shs,char_insert,8
bd_shs,char_insert,7
bd_shs,char_insert,8
bd_shs,char_insert,31
bd_shs,char_insert,19
bd_shs,char_insert,37
bd_shs,char_insert,9
bd_shs,char_insert,6
bd_shs,char_insert,9
bd_shs,char_insert,50
bd_shs,char_insert,17
bd_shs,char_insert,11
bd_shs,char_insert,15
bd_shs,char_insert,3
bd_shs,char_insert,31
bd_shs,char_insert,7
bd_shs,char_insert,8
bd_shs,char_insert,36
bd_shs,char_insert,29
bd_shs,char_insert,12
bd_shs,char_insert,43
bd_shs,char_insert,14
bd_shs,char_insert,33
bd_shs,char_insert,11
bd_shs,char_insert,3
bd_shs,char_insert,15
bd_shs,char_insert,24
bd_shs,char_insert,4
bd_shs,char_insert,52
bd_shs,char_insert,13
bd_shs,char_insert,23
bd_shs,char_insert,7
bd_shs,char_insert,43
bd_shs,char_insert,71
bd_shs,char_insert,6
bd_shs,char_insert,41
bd_shs,char_insert,67
bd_shs,char_insert,42
bd_shs,char_insert,20
bd_shs,char_insert,25
bd_shs,char_insert,7
bd_shs,char_delete,28
bd_shs,char_delete,12
bd_shs,char_delete,64
bd_shs,char_delete,40
bd_shs,char_delete,11
bd_shs,char_delete,20
bd_shs,char_delete,22
bd_shs,char_delete,13
bd_shs,char_delete,92
bd_shs,char_delete,22
bd_shs,char_delete,54
bd_shs,char_delete,31
bd_shs,char_delete,9
bd_shs,char_delete,30
bd_shs,char_delete,37
bd_shs,char_delete,9
bd_shs,char_delete,14
bd_shs,char_delete,33
bd_shs,char_delete,15
bd_shs,char_delete,9
bd_shs,char_delete,41
bd_shs,char_delete,39
bd_shs,char_delete,66
bd_shs,char_delete,14
bd_shs,char_delete,13
bd_shs,char_delete,22
bd_shs,char_delete,24
bd_shs,char_delete,15
bd_shs,char_delete,29
bd_shs,char_delete,37
bd_shs,char_delete,26
bd_shs,char_delete,12
bd_shs,char_delete,33
bd_shs,char_delete,55
bd_shs,char_delete,19
bd_shs,char_delete,39
bd_shs,char_delete,35
bd_shs,char_delete,38
bd_shs,char_delete,7
bd_shs,char_delete,27
bd_shs,char_delete,35
bd_shs,char_delete,14
bd_shs,char_delete,18
bd_shs,char_delete,29
bd_shs,char_delete,15
bd_shs,char_delete,33
bd_shs,char_delete,19
bd_shs,char_delete,2
bd_shs,char_delete,16
bd_shs,char_delete,34
bd_shs,char_delete,13
bd_shs,char_delete,24
bd_shs,char_delete,10
bd_shs,char_delete,10
bd_shs,char_delete,39
bd_shs,char_delete,21
bd_shs,char_delete,13
bd_shs,char_delete,11
bd_shs,char_delete,75
bd_shs,char_delete,66
bd_shs,char_delete,38
bd_shs,char_delete,8
bd_shs,char_delete,6
bd_shs,char_delete,82
bd_shs,char_delete,18
bd_shs,char_delete,26
bd_shs,char_delete,41
bd_shs,char_delete,12
bd_shs,char_delete,29
bd_shs,char_delete,7
bd_shs,char_delete,78
bd_shs,char_delete,28
bd_shs,char_delete,11
bd_shs,char_delete,5
bd_shs,char_delete,47
bd_shs,char_delete,63
bd_shs,char_delete,38
bd_shs,char_delete,11
bd_shs,char_delete,29
bd_shs,char_delete,28
bd_shs,char_delete,29
bd_shs,char_delete,8
bd_shs,char_delete,41
bd_shs,char_delete,12
bd_shs,char_delete,34
bd_shs,char_delete,147
bd_shs,char_delete,12
bd_shs,char_delete,15
bd_shs,char_delete,10
bd_shs,char_delete,6
bd_shs,char_delete,18
bd_shs,char_delete,8
bd_shs,char_delete,12
bd_shs,char_delete,17
bd_shs,char_delete,23
bd_shs,char_delete,17
bd_shs,char_delete,26
bd_shs,char_delete,14
bd_shs,char_delete,8
bd_shs,char_delete,83
bd_shs,char_delete,42
bd_shs,char_delete,23
bd_shs,char_delete,40
bd_shs,char_delete,5
bd_shs,char_delete,22
bd_shs,char_delete,16
bd_shs,char_delete,14
bd_shs,char_delete,7
bd_shs,char_delete,23
bd_shs,char_delete,63
bd_shs,char_delete,89
bd_shs,char_delete,14
bd_shs,char_delete,21
bd_shs,char_delete,37
bd_shs,char_delete,95
bd_shs,char_delete,46
bd_shs,char_delete,15
bd_shs,char_delete,36
bd_shs,char_delete,29
bd_shs,char_delete,17
bd_shs,char_delete,16
bd_shs,char_delete,17
bd_shs,char_delete,7
bd_shs,char_delete,29
bd_shs,char_delete,18
bd_shs,char_delete,55
bd_shs,char_delete,10
bd_shs,char_delete,19
bd_shs,char_delete,18
bd_shs,char_delete,14
bd_shs,char_delete,25
bd_shs,char_delete,27
bd_shs,char_delete,24
bd_shs,char_delete,65
bd_shs,char_delete,14
bd_shs,char_delete,29
bd_shs,char_delete,18
bd_shs,char_delete,25
bd_shs,char_delete,16
bd_shs,char_delete,112
bd_shs,char_delete,68
bd_shs,char_delete,9
bd_shs,char_delete,15
bd_shs,char_delete,51
bd_shs,char_delete,28
bd_shs,char_delete,68
bd_shs,char_delete,22
bd_shs,char_delete,14
bd_shs,char_delete,4
bd_shs,char_delete,12
bd_shs,char_delete,82
bd_shs,char_delete,22
bd_shs,char_delete,51
bd_shs,char_delete,19
bd_shs,char_delete,12
bd_shs,char_delete,18
bd_shs,char_delete,120
bd_shs,char_delete,34
bd_shs,char_delete,22
bd_shs,char_delete,20
bd_shs,char_delete,9
bd_shs,char_delete,97
bd_shs,char_delete,5
bd_shs,char_delete,76
bd_shs,char_delete,146
bd_shs,char_delete,15
bd_shs,char_delete,10
bd_shs,char_delete,19
bd_shs,char_delete,27
bd_shs,char_delete,4
bd_shs,char_delete,36
bd_shs,char_delete,10
bd_shs,char_delete,11
bd_shs,char_delete,37
bd_shs,char_delete,37
bd_shs,char_delete,4
bd_shs,char_delete,20
bd_shs,char_delete,25
bd_shs,char_delete,8
bd_shs,char_delete,45
bd_shs,char_delete,53
bd_shs,char_delete,27
bd_shs,char_delete,63
bd_shs,char_delete,12
bd_shs,char_delete,62
bd_shs,char_delete,56
bd_shs,char_delete,19
bd_shs,char_delete,10
bd_shs,char_delete,51
bd_shs,char_delete,38
bd_shs,char_delete,86
bd_shs,char_delete,11
bd_shs,char_delete,17
bd_shs,char_delete,19
bd_shs,char_delete,60
bd_shs,char_delete,9
bd_shs,char_delete,20
bd_shs,char_delete,143
bd_shs,char_delete,7
bd_shs,char_delete,7
bd_shs,char_delete,23
bd_shs,char_delete,169
bd_shs,char_delete,25
bd_shs,char_delete,22
bd_shs,char_delete,58
bd_shs,char_delete,10
bd_shs,char_delete,26
bd_shs,char_delete,13
bd_shs,char_delete,4
bd_shs,char_delete,45
bd_shs,char_delete,39
bd_shs,char_delete,32
bd_shs,char_delete,39
bd_shs,char_delete,23
bd_shs,char_delete,12
bd_shs,char_delete,12
bd_shs,char_delete,98
bd_shs,char_delete,9
bd_shs,char_delete,16
bd_shs,char_delete,30
bd_shs,char_delete,4
bd_shs,char_delete,11
bd_shs,char_delete,25
bd_shs,char_delete,32
bd_shs,char_delete,180
bd_shs,char_delete,11
bd_shs,char_delete,11
bd_shs,char_delete,21
bd_shs,char_delete,7
bd_shs,char_delete,74
bd_shs,char_delete,12
bd_shs,char_delete,15
bd_shs,char_delete,14
bd_shs,char_delete,6
bd_shs,char_delete,37
bd_shs,char_delete,22
bd_shs,char_delete,13
bd_shs,char_delete,9
bd_shs,char_delete,22
bd_shs,char_delete,9
bd_shs,char_delete,11
bd_shs,char_delete,12
bd_shs,char_delete,28
bd_shs,char_delete,55
bd_shs,char_delete,9
bd_shs,char_delete,35
bd_shs,char_delete,37
bd_shs,char_delete,6
bd_shs,char_delete,9
bd_shs,char_delete,14
bd_shs,char_delete,63
bd_shs,char_delete,72
bd_shs,char_delete,160
bd_shs,char_delete,9
bd_shs,char_delete,22
bd_shs,char_delete,4
bd_shs,char_delete,8
bd_shs,char_delete,13
bd_shs,char_delete,12
bd_shs,char_delete,13
bd_shs,char_delete,10
bd_shs,char_delete,14
bd_shs,char_delete,50
bd_shs,char_delete,30
bd_shs,char_delete,59
bd_shs,char_delete,16
bd_shs,char_delete,11
bd_shs,char_delete,10
bd_shs,char_delete,68
bd_shs,char_delete,29
bd_shs,char_delete,21
bd_shs,char_delete,23
bd_shs,char_delete,5
bd_shs,char_delete,52
bd_shs,char_delete,10
bd_shs,char_delete,11
bd_shs,char_delete,55
bd_shs,char_delete,41
bd_shs,char_delete,20
bd_shs,char_delete,63
bd_shs,char_delete,25
bd_shs,char_delete,56
bd_shs,char_delete,15
bd_shs,char_delete,6
bd_shs,char_delete,25
bd_shs,char_delete,35
bd_shs,char_delete,7
bd_shs,char_delete,85
bd_shs,char_delete,18
bd_shs,char_delete,34
bd_shs,char_delete,11
bd_shs,char_delete,65
bd_shs,char_delete,114
bd_shs,char_delete,10
bd_shs,char_delete,58
bd_shs,char_delete,105
bd_shs,char_delete,64
bd_shs,char_delete,27
bd_shs,char_delete,42
bd_shs,char_delete,9
bd_shs,char_substitute,26
bd_shs,char_substitute,13
bd_shs,char_substitute,64
bd_shs,char_substitute,40
bd_shs,char_substitute,12
bd_shs,char_substitute,20
bd_shs,char_substitute,23
bd_shs,char_substitute,13
bd_shs,char_substitute,84
bd_shs,char_substitute,22
bd_shs,char_substitute,54
bd_shs,char_substitute,32
bd_shs,char_substitute,9
bd_shs,char_substitute,32
bd_shs,char_substitute,39
bd_shs,char_substitute,9
bd_shs,char_substitute,15
bd_shs,char_substitute,33
bd_shs,char_substitute,14
bd_shs,char_substitute,9
bd_shs,char_substitute,43
bd_shs,char_substitute,39
bd_shs,char_substitute,60
bd_shs,char_substitute,14
bd_shs,char_substitute,13
bd_shs,char_substitute,22
bd_shs,char_substitute,24
bd_shs,char_substitute,17
bd_shs,char_substitute,28
bd_shs,char_substitute,39
bd_shs,char_substitute,26
bd_shs,char_substitute,12
bd_shs,char_substitute,34
bd_shs,char_substitute,58
bd_shs,char_substitute,3
bd_shs,char_substitute,40
bd_shs,char_substitute,30
bd_shs,char_substitute,33
bd_shs,char_substitute,7
bd_shs,char_substitute,27
bd_shs,char_substitute,36
bd_shs,char_substitute,14
bd_shs,char_substitute,18
bd_shs,char_substitute,31
bd_shs,char_substitute,15
bd_shs,char_substitute,34
bd_shs,char_substitute,15
bd_shs,char_substitute,4
bd_shs,char_substitute,19
bd_shs,char_substitute,36
bd_shs,char_substitute,14
bd_shs,char_substitute,26
bd_shs,char_substitute,10
bd_shs,char_substitute,10
bd_shs,char_substitute,28
bd_shs,char_substitute,21
bd_shs,char_substitute,13
bd_shs,char_substitute,10
bd_shs,char_substitute,75
bd_shs,char_substitute,62
bd_shs,char_substitute,35
bd_shs,char_substitute,8
bd_shs,char_substitute,7
bd_shs,char_substitute,82
bd_shs,char_substitute,18
bd_shs,char_substitute,26
bd_shs,char_substitute,44
bd_shs,char_substitute,13
bd_shs,char_substitute,29
bd_shs,char_substitute,9
bd_shs,char_substitute,79
bd_shs,char_substitute,27
bd_shs,char_substitute,11
bd_shs,char_substitute,7
bd_shs,char_substitute,49
bd_shs,char_substitute,62
bd_shs,char_substitute,37
bd_shs,char_substitute,11
bd_shs,char_substitute,28
bd_shs,char_substitute,24
bd_shs,char_substitute,29
bd_shs,char_substitute,8
bd_shs,char_substitute,42
bd_shs,char_substitute,9
bd_shs,char_substitute,30
bd_shs,char_substitute,148
bd_shs,char_substitute,12
bd_shs,char_substitute,15
bd_shs,char_substitute,7
bd_shs,char_substitute,7
bd_shs,char_substitute,18
bd_shs,char_substitute,6
bd_shs,char_substitute,12
bd_shs,char_substitute,16
bd_shs,char_substitute,23
bd_shs,char_substitute,19
bd_shs,char_substitute,21
bd_shs,char_substitute,14
bd_shs,char_substitute,8
bd_shs,char_substitute,81
bd_shs,char_substitute,43
bd_shs,char_substitute,22
bd_shs,char_substitute,41
bd_shs,char_substitute,5
bd_shs,char_substitute,22
bd_shs,char_substitute,17
bd_shs,char_substitute,14
bd_shs,char_substitute,8
bd_shs,char_substitute,23
bd_shs,char_substitute,63
bd_shs,char_substitute,91
bd_shs,char_substitute,15
bd_shs,char_substitute,21
bd_shs,char_substitute,40
bd_shs,char_substitute,96
bd_shs,char_substitute,47
bd_shs,char_substitute,16
bd_shs,char_substitute,37
bd_shs,char_substitute,29
bd_shs,char_substitute,17
bd_shs,char_substitute,16
bd_shs,char_substitute,17
bd_shs,char_substitute,7
bd_shs,char_substitute,29
bd_shs,char_substitute,19
bd_shs,char_substitute,54
bd_shs,char_substitute,10
bd_shs,char_substitute,21
bd_shs,char_substitute,19
bd_shs,char_substitute,14
bd_shs,char_substitute,24
bd_shs,char_substitute,28
bd_shs,char_substitute,24
bd_shs,char_substitute,67
bd_shs,char_substitute,14
bd_shs,char_substitute,29
bd_shs,char_substitute,21
bd_shs,char_substitute,27
bd_shs,char_substitute,16
bd_shs,char_substitute,107
bd_shs,char_substitute,74
bd_shs,char_substitute,10
bd_shs,char_substitute,15
bd_shs,char_substitute,52
bd_shs,char_substitute,31
bd_shs,char_substitute,70
bd_shs,char_substitute,22
bd_shs,char_substitute,14
bd_shs,char_substitute,3
bd_shs,char_substitute,13
bd_shs,char_substitute,52
bd_shs,char_substitute,24
bd_shs,char_substitute,48
bd_shs,char_substitute,19
bd_shs,char_substitute,12
bd_shs,char_substitute,18
bd_shs,char_substitute,125
bd_shs,char_substitute,32
bd_shs,char_substitute,22
bd_shs,char_substitute,20
bd_shs,char_substitute,9
bd_shs,char_substitute,95
bd_shs,char_substitute,5
bd_shs,char_substitute,74
bd_shs,char_substitute,153
bd_shs,char_substitute,15
bd_shs,char_substitute,6
bd_shs,char_substitute,21
bd_shs,char_substitute,27
bd_shs,char_substitute,4
bd_shs,char_substitute,36
bd_shs,char_substitute,11
bd_shs,char_substitute,12
bd_shs,char_substitute,37
bd_shs,char_substitute,36
bd_shs,char_substitute,4
bd_shs,char_substitute,20
bd_shs,char_substitute,25
bd_shs,char_substitute,8
bd_shs,char_substitute,46
bd_shs,char_substitute,53
bd_shs,char_substitute,27
bd_shs,char_substitute,61
bd_shs,char_substitute,12
bd_shs,char_substitute,59
bd_shs,char_substitute,57
bd_shs,char_substitute,19
bd_shs,char_substitute,10
bd_shs,char_substitute,48
bd_shs,char_substitute,31
bd_shs,char_substitute,87
bd_shs,char_substitute,13
bd_shs,char_substitute,17
bd_shs,char_substitute,20
bd_shs,char_substitute,57
bd_shs,char_substitute,10
bd_shs,char_substitute,21
bd_shs,char_substitute,139
bd_shs,char_substitute,5
bd_shs,char_substitute,7
bd_shs,char_substitute,23
bd_shs,char_substitute,170
bd_shs,char_substitute,27
bd_shs,char_substitute,19
bd_shs,char_substitute,60
bd_shs,char_substitute,10
bd_shs,char_substitute,28
bd_shs,char_substitute,13
bd_shs,char_substitute,4
bd_shs,char_substitute,49
bd_shs,char_substitute,40
bd_shs,char_substitute,34
bd_shs,char_substitute,39
bd_shs,char_substitute,23
bd_shs,char_substitute,12
bd_shs,char_substitute,12
bd_shs,char_substitute,103
bd_shs,char_substitute,9
bd_shs,char_substitute,15
bd_shs,char_substitute,30
bd_shs,char_substitute,4
bd_shs,char_substitute,10
bd_shs,char_substitute,25
bd_shs,char_substitute,33
bd_shs,char_substitute,173
bd_shs,char_substitute,12
bd_shs,char_substitute,11
bd_shs,char_substitute,21
bd_shs,char_substitute,8
bd_shs,char_substitute,76
bd_shs,char_substitute,11
bd_shs,char_substitute,15
bd_shs,char_substitute,13
bd_shs,char_substitute,6
bd_shs,char_substitute,39
bd_shs,char_substitute,20
bd_shs,char_substitute,12
bd_shs,char_substitute,9
bd_shs,char_substitute,22
bd_shs,char_substitute,10
bd_shs,char_substitute,11
bd_shs,char_substitute,12
bd_shs,char_substitute,28
bd_shs,char_substitute,57
bd_shs,char_substitute,9
bd_shs,char_substitute,35
bd_shs,char_substitute,45
bd_shs,char_substitute,6
bd_shs,char_substitute,9
bd_shs,char_substitute,14
bd_shs,char_substitute,62
bd_shs,char_substitute,73
bd_shs,char_substitute,160
bd_shs,char_substitute,9
bd_shs,char_substitute,22
bd_shs,char_substitute,4
bd_shs,char_substitute,9
bd_shs,char_substitute,15
bd_shs,char_substitute,13
bd_shs,char_substitute,14
bd_shs,char_substitute,10
bd_shs,char_substitute,15
bd_shs,char_substitute,50
bd_shs,char_substitute,30
bd_shs,char_substitute,59
bd_shs,char_substitute,16
bd_shs,char_substitute,12
bd_shs,char_substitute,10
bd_shs,char_substitute,61
bd_shs,char_substitute,29
bd_shs,char_substitute,21
bd_shs,char_substitute,24
bd_shs,char_substitute,6
bd_shs,char_substitute,51
bd_shs,char_substitute,10
bd_shs,char_substitute,11
bd_shs,char_substitute,53
bd_shs,char_substitute,39
bd_shs,char_substitute,20
bd_shs,char_substitute,62
bd_shs,char_substitute,26
bd_shs,char_substitute,57
bd_shs,char_substitute,16
bd_shs,char_substitute,6
bd_shs,char_substitute,26
bd_shs,char_substitute,35
bd_shs,char_substitute,7
bd_shs,char_substitute,88
bd_shs,char_substitute,17
bd_shs,char_substitute,29
bd_shs,char_substitute,11
bd_shs,char_substitute,63
bd_shs,char_substitute,115
bd_shs,char_substitute,10
bd_shs,char_substitute,51
bd_shs,char_substitute,107
bd_shs,char_substitute,60
bd_shs,char_substitute,22
bd_shs,char_substitute,41
bd_shs,char_substitute,9
bd_shs,char_transpose,19
bd_shs,char_transpose,7
bd_shs,char_transpose,41
bd_shs,char_transpose,26
bd_shs,char_transpose,7
bd_shs,char_transpose,12
bd_shs,char_transpose,14
bd_shs,char_transpose,8
bd_shs,char_transpose,61
bd_shs,char_transpose,15
bd_shs,char_transpose,34
bd_shs,char_transpose,19
bd_shs,char_transpose,7
bd_shs,char_transpose,18
bd_shs,char_transpose,21
bd_shs,char_transpose,6
bd_shs,char_transpose,9
bd_shs,char_transpose,22
bd_shs,char_transpose,10
bd_shs,char_transpose,6
bd_shs,char_transpose,28
bd_shs,char_transpose,25
bd_shs,char_transpose,46
bd_shs,char_transpose,9
bd_shs,char_transpose,7
bd_shs,char_transpose,14
bd_shs,char_transpose,15
bd_shs,char_transpose,10
bd_shs,char_transpose,17
bd_shs,char_transpose,23
bd_shs,char_transpose,16
bd_shs,char_transpose,8
bd_shs,char_transpose,19
bd_shs,char_transpose,34
bd_shs,char_transpose,18
bd_shs,char_transpose,23
bd_shs,char_transpose,21
bd_shs,char_transpose,28
bd_shs,char_transpose,4
bd_shs,char_transpose,19
bd_shs,char_transpose,21
bd_shs,char_transpose,9
bd_shs,char_transpose,10
bd_shs,char_transpose,19
bd_shs,char_transpose,10
bd_shs,char_transpose,22
bd_shs,char_transpose,12
bd_shs,char_transpose,1
bd_shs,char_transpose,10
bd_shs,char_transpose,20
bd_shs,char_transpose,9
bd_shs,char_transpose,14
bd_shs,char_transpose,7
bd_shs,char_transpose,7
bd_shs,char_transpose,29
bd_shs,char_transpose,13
bd_shs,char_transpose,8
bd_shs,char_transpose,7
bd_shs,char_transpose,47
bd_shs,char_transpose,46
bd_shs,char_transpose,26
bd_shs,char_transpose,6
bd_shs,char_transpose,3
bd_shs,char_transpose,52
bd_shs,char_transpose,11
bd_shs,char_transpose,17
bd_shs,char_transpose,25
bd_shs,char_transpose,8
bd_shs,char_transpose,20
bd_shs,char_transpose,4
bd_shs,char_transpose,47
bd_shs,char_transpose,20
bd_shs,char_transpose,6
bd_shs,char_transpose,3
bd_shs,char_transpose,29
bd_shs,char_transpose,47
bd_shs,char_transpose,26
bd_shs,char_transpose,6
bd_shs,char_transpose,17
bd_shs,char_transpose,20
bd_shs,char_transpose,19
bd_shs,char_transpose,5
bd_shs,char_transpose,24
bd_shs,char_transpose,8
bd_shs,char_transpose,24
bd_shs,char_transpose,95
bd_shs,char_transpose,8
bd_shs,char_transpose,11
bd_shs,char_transpose,7
bd_shs,char_transpose,3
bd_shs,char_transpose,13
bd_shs,char_transpose,7
bd_shs,char_transpose,8
bd_shs,char_transpose,11
bd_shs,char_transpose,14
bd_shs,char_transpose,10
bd_shs,char_transpose,24
bd_shs,char_transpose,8
bd_shs,char_transpose,6
bd_shs,char_transpose,58
bd_shs,char_transpose,25
bd_shs,char_transpose,12
bd_shs,char_transpose,27
bd_shs,char_transpose,3
bd_shs,char_transpose,14
bd_shs,char_transpose,11
bd_shs,char_transpose,9
bd_shs,char_transpose,4
bd_shs,char_transpose,15
bd_shs,char_transpose,42
bd_shs,char_transpose,59
bd_shs,char_transpose,8
bd_shs,char_transpose,14
bd_shs,char_transpose,24
bd_shs,char_transpose,61
bd_shs,char_transpose,30
bd_shs,char_transpose,9
bd_shs,char_transpose,23
bd_shs,char_transpose,20
bd_shs,char_transpose,12
bd_shs,char_transpose,10
bd_shs,char_transpose,12
bd_shs,char_transpose,4
bd_shs,char_transpose,17
bd_shs,char_transpose,10
bd_shs,char_transpose,38
bd_shs,char_transpose,7
bd_shs,char_transpose,11
bd_shs,char_transpose,11
bd_shs,char_transpose,11
bd_shs,char_transpose,18
bd_shs,char_transpose,16
bd_shs,char_transpose,16
bd_shs,char_transpose,43
bd_shs,char_transpose,10
bd_shs,char_transpose,18
bd_shs,char_transpose,12
bd_shs,char_transpose,16
bd_shs,char_transpose,10
bd_shs,char_transpose,80
bd_shs,char_transpose,45
bd_shs,char_transpose,5
bd_shs,char_transpose,11
bd_shs,char_transpose,33
bd_shs,char_transpose,16
bd_shs,char_transpose,46
bd_shs,char_transpose,14
bd_shs,char_transpose,9
bd_shs,char_transpose,3
bd_shs,char_transpose,7
bd_shs,char_transpose,59
bd_shs,char_transpose,14
bd_shs,char_transpose,33
bd_shs,char_transpose,12
bd_shs,char_transpose,7
bd_shs,char_transpose,11
